,tconst,Title,Score,NormalisedScore,Year,wordcount,totalemotion,Emotional Expression,Pos-Neg,Agressiveness,Anger,Anticipation,Awe,Contempt,Disgust,Dissaproval,Fear,Joy,Love,Negative,Optimism,Positive,Remorse,Sadness,Submission,Surprise,Trust,AFINN(-4&-5),Ero
191,tt3609352,grace and frankie s01e01 720p webrip x264 2hd en  ,8.3,74.46808511,2015,1711.730159,630.3809524,44.75152945,67.32633487,7.201255228,20.8946178,45.09916132,10.50052802,25.53469492,20.53554677,10.76290107,28.07749081,40.74469167,36.72807921,32.26729871,31.43768225,48.37443904,13.15581724,25.62370535,28.08676282,27.14901533,38.86234878,6.917234076,17.3688652
192,tt0413573,greys anatomy s06e02 dvdrip xvid reward  ,7.6,59.57446809,2005,2668.655556,948.0666667,41.4876833,58.00113049,7.465288698,19.49509997,42.7589561,13.7317176,23.59141272,20.78637205,16.56642001,31.3826732,28.0089645,28.95726883,37.09069521,22.93664241,35.73135836,14.14197811,28.51800119,18.37052699,22.81571402,36.33164019,4.047815935,14.31336775
193,tt2243973,Hannibal (2013)   S01E01   Ap+┬«ritif (1080p BluRay x265 RCVR) eng  ,8.5,78.72340426,2013,1323.025641,522.7179487,51.98016733,50.33844798,10.26031597,28.11488332,32.34078862,22.31645442,33.68200794,25.16269912,36.32001059,50.75338482,28.89480048,30.36785824,47.41107853,20.24367266,33.63048587,20.78220083,44.42125728,20.43033776,25.19017709,41.91963643,1.541513269,6.587146013
194,tt0437005,Hells Kitchen US S07E01 WS PDTV XviD LOL  ,7,46.80851064,2005,3765.741935,1307.322581,39.03127186,59.0545183,4.096320615,21.76968853,37.35019819,11.51426691,32.78527227,24.27749608,14.12983197,28.7501616,32.82698338,33.69754446,30.29986807,29.06693587,29.0160217,21.7910831,29.82626745,15.55390316,29.67283673,40.9432906,11.15890756,19.72446163
195,tt7008682,Homecoming S01E01 Mandatory WEB DL DDP5 1 H 264 NTb HI C  ,7.5,57.44680851,2018,1234.2,397.2,31.42073018,68.10647681,5.461237587,15.05110997,35.61884209,7.520328041,19.35805761,14.19457988,7.265561354,12.48981285,24.33216962,23.03964333,25.73487439,16.50140972,41.44127061,8.196393999,18.40775395,9.083406753,26.18759399,30.05356054,9.613607,6.402020287
196,tt1796960,Homeland S01E01 480p HDTV H264 eng  ,8.3,74.46808511,2011,1981.27381,724.2738095,43.74300182,55.27126557,8.602536874,25.85749656,35.4350216,20.18798589,27.4137064,19.33159112,25.61415698,35.12916782,20.9313198,23.26990856,37.71234709,15.98992111,30.99975364,14.10649361,29.19374071,17.27021835,25.29825337,44.61555948,12.21963116,12.10175599
197,tt0412142,House M D S01E01 720p WEB DL Dual Audio HDCLUB eng  ,8.7,82.9787234,2004,2442.278351,991.2886598,55.26444967,46.89468051,9.257311514,22.98504001,31.86054536,14.72958781,29.55966553,28.5258592,18.77158088,40.46407526,20.88331824,21.65040225,50.28051717,16.954686,30.38020258,20.89632879,39.23812462,17.39514312,19.27102279,33.37351755,2.722874132,18.02910819
198,tt1856010,House Of Cards 2013 S01E01 720p BluRay x264 anoXmous eng   Copy  ,8.8,85.10638298,2013,2470.073529,961.3529412,50.34247601,66.53910775,14.79649791,21.25608155,37.84173631,10.51720639,20.85426819,16.38420779,21.62093861,23.65639755,24.81348898,27.35562265,30.62563924,22.94987964,44.63582532,11.01841207,24.03123222,13.89156345,21.81961029,58.35991486,4.09374606,7.012083808
199,tt3501584,iZombie S01E01 720p BluRay X264 REWARD  ,7.9,65.95744681,2015,2529.724138,1042.482759,56.80129426,54.07612533,10.43199334,26.58117509,30.86729422,22.06845381,28.59554826,23.25974593,29.84720245,39.13463645,24.59562389,24.52003104,41.19765889,17.50764457,33.11756536,16.53185377,34.34035719,16.88283045,27.77143211,32.88328989,4.473605853,17.1674026
200,tt2357547,Jessica Jones S01E01 WEBRip x264 WR  ,8,68.08510638,2015,2043.333333,838,56.25373413,45.02133015,9.897117019,35.07999727,32.80401681,20.99127862,42.08376654,30.99555617,21.66025134,45.41973755,28.33832853,29.3908596,50.48062619,23.56356459,26.83786739,19.29525473,39.97483872,21.19734588,34.48395961,35.5258266,12.80857525,21.07012849
201,tt1489428,justified s01e01 dvdrip xvid reward English  ,8.6,80.85106383,2010,2582.533333,936.2533333,43.48292029,53.40991473,18.96508884,35.75587647,37.71758471,13.95598813,39.61758388,29.26453766,25.44593319,37.47282951,28.60364131,30.70467703,43.991967,24.72821029,35.40826639,16.19882417,33.04585754,20.43948858,30.75012059,44.63500903,15.33796978,18.29620532
202,tt5114356,Legion S01E01 PROPER HDTV x264 KILLERS 3  ,8.3,74.46808511,2017,1211,482.8333333,53.19029748,52.94724636,6.492413441,23.83548646,32.95506434,17.38129664,30.5431079,25.08248092,13.50069854,38.3473794,29.83381157,24.10448525,44.53835456,18.20794856,35.18134837,16.63532585,31.68982625,18.20122041,24.39127631,33.44951433,4.591474257,15.65134956
203,tt7520794,Russian Doll S01E01 Nothing in This World Is Easy NF WEB DL DDP5 1 x264 NTG  ,7.9,65.95744681,2019,1385.125,450.75,33.13695301,53.70569195,8.381168974,22.9591178,49.00384086,12.11397273,33.28725047,26.7725324,18.37643805,37.14131391,35.98810634,26.87533106,42.48609469,28.64125902,34.04538593,15.75887811,34.82580515,22.31654827,25.97320576,23.76921951,29.15814672,34.80925952
204,tt6077448,Sacred Games S01E01 Hindi 1080p NF WEB DL H 264  iND eng  ,8.9,87.23404255,2018,1129.5,453.5,54.06931925,51.34328106,16.8894205,28.33973097,35.53852931,19.05899611,26.90931616,25.36344872,24.21294733,47.82857747,24.76864123,28.53969676,49.82292736,17.97034385,38.81505426,16.4718198,41.57142634,33.73836796,19.16005703,59.91607656,25.48715541,39.98174788
205,tt8362852,Swamp Thing 2019 S01E01 Pilot 720p DCU WEBRip AAC2 0 H264 NTb HI  ,7.9,65.95744681,2019,1835.5,679.2,44.92855767,47.9327232,15.24232099,30.44604685,37.85681952,22.23916227,41.46296307,37.72714544,18.59330419,49.94922975,28.36617997,27.64981134,47.06907042,18.98147667,28.30052075,20.14495228,33.52935189,17.66096531,27.63137422,34.41628771,14.98335909,18.3537841
